timestamp,actTtiss,actTpb,act0Tpb,act0Ttiss,act0Ttiss2,actTtiss2,act0Ttiss3,actTtiss3,act0Ttumor,actTtumor,IL6pb,IL6tiss,IL6tiss2,IL6tiss3,IL6tumor,injection_effect,drug_effect,RTXc_ugperkg,RTXp_ugperkg,Blinc_ug,TDBc_ugperml,TDBp_ugperml,Bpb,Btiss,Btiss2,B1920tiss3,B19no20tiss3,Btumor,restTpb,restTtiss,restTtiss2,restTtiss3,restTtumor,BAFF
18.2,8.186746865947476e7,2.3002318982308037e6,1.6033403166400295e8,2.2897174889680467e9,8.193594172595576e9,2.727131285392589e8,1.6715725048652453e9,6.83263448681079e7,0.0,0.0,0.2538365822679792,3613.718801113501,1923.6695876685455,599.5206533367192,0.0,0.5483780461009355,0.0,0.0,0.0,0.0,0.010485263733537604,0.018877628930731073,1.6913558862319514e6,9.045137411788325e8,2.1155659666442418e9,1.0501116008579038e9,3.645312184227143e9,1.5761733830340032e6,4.955938378581337e8,7.076500712083709e9,2.5360691686843857e10,5.02792858533138e9,2.0e6,8.806513391729439
18.4,8.240639102859594e7,2.313421213721095e6,1.656687256963373e8,2.257277812205559e9,8.076699762935031e9,2.741408066970395e8,1.648746520783116e9,6.850858596345785e7,0.0,0.0,0.2567623311786252,3712.544065472338,1977.2530073183812,601.6881815442196,0.0,0.4773908169323938,0.0,0.0,0.0,0.0,0.010356070045827967,0.018645204464382233,1.7159942774389358e6,9.320945306948578e8,2.184341843436816e9,1.0614209756071945e9,3.651720605298027e9,1.5840739849944958e6,5.189353777950323e8,7.068880553541785e9,2.5341988792417004e10,5.026995288648197e9,2.0e6,8.766095809959623
18.6,8.301690027182487e7,2.328722971891053e6,1.7050731932374182e8,2.225869374982642e9,7.96332471723987e9,2.758428096746806e8,1.6265271943361008e9,6.873086443904135e7,0.0,0.0,0.25962388975073847,3812.698624103332,2031.8069169765395,603.874844615302,0.0,0.4155928445928915,0.0,0.0,0.0,0.0,0.01022847075477951,0.018415639022971348,1.73882711768877e6,9.593831128920633e8,2.2525894800369534e9,1.0722540870218194e9,3.6576734135035396e9,1.5920141888871172e6,5.411505340483674e8,7.0618032579823675e9,2.5322696925238018e10,5.025790375335432e9,2.0e6,8.725966845583043
18.8,8.369332754204333e7,2.3459781114396406e6,1.748363236326059e8,2.195488162301208e9,7.8534884245324955e9,2.777993825546195e8,1.6049217805489705e9,6.899030391966622e7,0.0,0.0,0.26241414848996747,3914.033265057216,2087.267599859073,606.0683516437125,0.0,0.36179458496217554,0.0,0.0,0.0,0.0,0.010102445539660025,0.018188897570719766,1.7598957112303593e6,9.863622126612062e8,2.32025983758799e9,1.0826228347200806e9,3.6631825631507936e9,1.5999941932173779e6,5.62127807736006e8,7.055335677339314e9,2.5303255867273117e10,5.024373450074483e9,2.0e6,8.686159682606826
19.0,8.443014765819596e7,2.365031097147203e6,1.786538415915961e8,2.166125943523922e9,7.74719603492386e9,2.7999115152231324e8,1.5839353648320334e9,6.928408002100316e7,0.0,0.0,0.2651271584384334,4016.382559118971,2143.5600383039446,608.2557558388501,0.0,0.31496047973630803,0.0,0.0,0.0,0.0,0.009977974489369702,0.017964945482008495,1.779258155911492e6,1.013016905028174e9,2.3873098725385e9,1.0925394252255356e9,3.6682599843423867e9,1.6080141974858013e6,5.817889424422073e8,7.049513063587957e9,2.528403934496092e10,5.022799220154734e9,2.0e6,8.646703805764833
19.2,8.52219932392069e7,2.3857303293595826e6,1.8196832465547007e8,2.1377708994360476e9,7.644439384799479e9,2.8239917626690894e8,1.5635709344134307e9,6.960942656009252e7,0.0,0.0,0.2677580376125749,4119.5676086790245,2200.5992816421067,610.4236882907036,0.0,0.2741890230504606,0.0,0.0,0.0,0.0,0.009855038060344427,0.017743748540758494,1.7969863463027647e6,1.0393345009164814e9,2.453702256270936e9,1.1020163257994857e9,3.6729175554948664e9,1.6160744021929116e6,6.000765684539669e8,7.044320954190754e9,2.5265328737303158e10,5.021114199834391e9,2.0e6,8.607625155595752
19.4,8.606367452208036e7,2.4079286396888597e6,1.8479701263912106e8,2.1104082908148606e9,7.545198164941378e9,2.850050056628933e8,1.5438294832985783e9,6.996364286637779e7,0.0,0.0,0.27030286668751763,4223.399134587013,2258.2919244522154,612.5585836819055,0.0,0.23869540846619386,0.0,0.0,0.0,0.0,0.00973361704358398,0.017525272938803217,1.8131629055057648e6,1.0653044298223325e9,2.519405087425052e9,1.1110662188673396e9,3.6771670777810407e9,1.6241750088442483e6,6.169631946446605e8,7.039665179377622e9,2.524726228729204e10,5.019350634066557e9,2.0e6,8.568946289530903
19.6,8.695018814662166e7,2.4314836240674863e6,1.8716421078814298e8,2.084021125636501e9,7.4494412517962e9,2.8779072940727305e8,1.5247101444709597e9,7.034410076062794e7,0.0,0.0,0.27275857203559034,4327.68017278724,2316.5376287909253,614.6468885096624,0.0,0.2077964222964427,0.0,0.0,0.0,0.0,0.009613692538694095,0.017309485273500364,1.8278782770787654e6,1.0909181200023832e9,2.5843915980325537e9,1.1197019569478784e9,3.681020251492463e9,1.6323162199553982e6,6.324568293365943e8,7.035455192529361e9,2.522991381150713e10,5.017533586461955e9,2.0e6,8.530686548086594
19.8,8.78767172017592e7,2.456257798903899e6,1.890995405965272e8,2.0585907785429277e9,7.357128120417566e9,2.907390151853958e8,1.5062103415170307e9,7.074824966347446e7,0.0,0.0,0.27512280249310417,4432.208229648518,2375.2305672137168,616.6752360457048,0.0,0.18089729248108566,0.0,0.0,0.0,0.0,0.009495245933321236,0.0170963525447738,1.8412280982745995e6,1.116168880685701e9,2.648639857036736e9,1.1279365185191002e9,3.6844886542993407e9,1.6404982390570638e6,6.465886182424527e8,7.031617482108034e9,2.5213321352612778e10,5.015683530809401e9,2.0e6,8.492862224484647
20.0,8.88386337419793e7,2.4821187514738995e6,1.9063627328994593e8,2.0340975224640808e9,7.268210257505044e9,2.938331367281891e8,1.488325949995569e9,7.117362070412068e7,0.0,0.0,0.2773938143236203,4536.777472948465,2434.260794507256,618.6305958501478,0.0,0.1574802398681527,0.0,0.0,0.0,0.0,0.009378258886735559,0.016885842151731077,1.8533108439593525e6,1.1410517868075175e9,2.7121324746335173e9,1.1357829652173495e9,3.687583721363169e9,1.648721270700148e6,6.594082421714545e8,7.028091139348255e9,2.5197495492461563e10,5.013817028386848e9,2.0e6,8.455486735573436
20.2,8.983150195345335e7,2.508939274263485e6,1.9180982426041093e8,2.010520960562431e9,7.182632512068941e9,2.970569956928225e8,1.4710514610133314e9,7.161783011639403e7,0.0,0.0,0.27957036782049477,4641.180876187372,2493.5155519167974,620.5004015711662,0.0,0.1370945115252289,0.0,0.0,0.0,0.0,0.009262713316606207,0.01667792188896912,1.864225781940085e6,1.1655635657753549e9,2.7748563096120353e9,1.1432544006133153e9,3.6903167272499533e9,1.6569855204608713e6,6.709794467953568e8,7.024824957412502e9,2.518242609607593e10,5.011947314713367e9,2.0e6,8.418570792491996
20.4,9.085108080177236e7,2.5365974716824386e6,1.9265645626839116e8,1.9878403584678729e9,7.100334339823718e9,3.0039513850192606e8,1.454380141127428e9,7.207858202010104e7,0.0,0.0,0.2816516371668169,4745.212235920965,2552.8804965602867,622.2726588085856,0.0,0.1193477042330945,0.0,0.0,0.0,0.0,0.009148591388235436,0.016472559942653082,1.8740712590094937e6,1.18970248631972e9,2.836802181285799e9,1.1503639307632203e9,3.692698769587198e9,1.6652911949459077e6,6.813759065680921e8,7.021775509700085e9,2.5168087818640797e10,5.010084813919015e9,2.0e6,8.382122569936381
20.6,9.18933257597706e7,2.5649768357864195e6,1.9321221257774526e8,1.9660348847425923e9,7.02125091452104e9,3.038327686863395e8,1.4383041842985222e9,7.255367063717604e7,0.0,0.0,0.28363713419364694,4848.668024465334,2612.240847121926,623.9360344291764,0.0,0.10389821114822076,0.0,0.0,0.0,0.0,0.00903587550568759,0.016269724886434488,1.8829433142629054e6,1.2134682496893826e9,2.897964587286344e9,1.1571246267029145e9,3.694740754403479e9,1.6736385017975515e6,6.906775637380993e8,7.01890583494101e9,2.5154444596791252e10,5.008237590887261e9,2.0e6,8.346147873120362
20.8,9.295438952367476e7,2.5939662911353693e6,1.9351208015954354e8,1.9450837724831796e9,6.945314094095802e9,3.073557550794861e8,1.4228148531039412e9,7.304098197549596e7,0.0,0.0,0.28552664578170284,4951.349060630875,2671.4824381694657,625.479928618498,0.0,0.0904486462405431,0.0,0.0,0.0,0.0,0.008924548304380572,0.016069385677258793,1.890934600670046e6,1.2368618834973693e9,2.958341428277033e9,1.163549489023823e9,3.696453383085657e9,1.6820276496989096e6,6.989675152607098e8,7.016184488987976e9,2.514145328505328e10,5.006411747533297e9,2.0e6,8.310650301675437
21.0,9.403062174714617e7,2.623460210389541e6,1.9358936814126936e8,1.9249664172299714e9,6.872453241052124e9,3.1095063616064054e8,1.4079026076864057e9,7.353849500907187e7,0.0,0.0,0.2873201839668402,5053.0619916103415,2730.4926776273305,626.8945309505651,0.0,0.07874011993407613,0.0,0.0,0.0,0.0,0.008814592644807414,0.015871511651100904,1.8981335859736777e6,1.2598856385084608e9,3.0179337404748187e9,1.1696514146405349e9,3.6978471408858676e9,1.690458848379116e6,7.063294657799045e8,7.013584814187836e9,2.5129066563631397e10,5.004611767864212e9,2.0e6,8.275631409852544
21.0,9.403062174714617e7,2.623460210389541e6,1.9358936814126936e8,1.9249664172299714e9,6.872453241052124e9,3.1095063616064054e8,1.4079026076864057e9,7.353849500907187e7,0.0,0.0,0.2873201839668402,5053.0619916103415,2730.4926776273305,626.8945309505651,0.0,10.078740119934077,0.0,0.0,0.0,0.0,0.015611765021098876,0.015871511651100904,1.8981335859736777e6,1.2598856385084608e9,3.0179337404748187e9,1.1696514146405349e9,3.6978471408858676e9,1.690458848379116e6,7.063294657799045e8,7.013584814187836e9,2.5129066563631397e10,5.004611767864212e9,2.0e6,8.275631409852544
21.2,9.85361784239047e7,2.7276874169555856e6,2.1669429769377343e7,1.9730300582713094e9,6.896506222443825e9,3.204960514030301e8,1.4034704907424033e9,7.642244005197269e7,0.0,0.0,0.37881758730579096,7720.407539798993,4125.521141556196,943.0394455886413,0.0,8.774052888723656,0.0,0.0,0.0,0.0,0.014016305133672077,0.015841449833713248,1.7305293840940741e6,1.2745528498895745e9,3.0528448612940845e9,1.1697963147946396e9,3.6989884666353e9,1.698932308618577e6,8.116911750189286e7,7.305194439768611e9,2.5517476749966175e10,5.04398178649266e9,2.0e6,8.244743440596237
21.4,1.0148082042100276e8,2.8064255998745025e6,2.4235511047347717e7,1.9442763478465455e9,6.838203084198557e9,3.2939471773601454e8,1.391615212200799e9,7.859842676742592e7,0.0,0.0,0.3650009659363842,7482.944278076615,3984.8640325444476,901.6141313390331,0.0,7.638256684668289,0.0,0.0,0.0,0.0,0.012766311128613194,0.015773344970999116,1.7290858424923974e6,1.2891604102008243e9,3.089731718710907e9,1.170393757187998e9,3.6999341907364326e9,1.7074482422542365e6,9.189217630740325e7,7.301132955804715e9,2.5595190515191116e10,5.053230556648587e9,2.0e6,8.218654545304355
21.6,1.0363321221796235e8,2.869449788788964e6,2.7080991396122724e7,1.9198868621374686e9,6.781322272480122e9,3.3731159101020575e8,1.380457477939057e9,8.022833640931174e7,0.0,0.0,0.3534965070155536,7260.878316335065,3876.545603047647,864.544910292534,0.0,6.6494886594383615,0.0,0.0,0.0,0.0,0.011781903491092772,0.015676585670096006,1.7326561093644537e6,1.3040243030487173e9,3.128317059706668e9,1.1714686716977353e9,3.7006814288821416e9,1.7160068621848836e6,1.0383206304534891e8,7.300948947984344e9,2.566477801977808e10,5.062385774808239e9,2.0e6,8.19463472988729
21.8,1.0534180961522856e8,2.921806791747948e6,3.0219218132454973e7,1.8986295156803453e9,6.726302859468507e9,3.4424272113339865e8,1.369871904513651e9,8.144926909345822e7,0.0,0.0,0.34415722449778563,7076.007211072838,3794.4089302867137,832.3663475148722,0.0,5.788716098105231,0.0,0.0,0.0,0.0,0.01100172740616073,0.0155583741795433,1.7389587421154638e6,1.3192292154220493e9,3.168352181785703e9,1.1729899566038516e9,3.701227646035392e9,1.7246083823764597e6,1.1706172393939805e8,7.302910589759422e9,2.572722576206792e10,5.071377627813339e9,2.0e6,8.171299569549415
22.0,1.0677479313838036e8,2.9664388120254385e6,3.3661506633590996e7,1.8796863074441772e9,6.673318983545853e9,3.502974270312813e8,1.3597631950667608e9,8.23697047638304e7,0.0,0.0,0.33669614524443237,6931.296752951172,3734.0504544137234,804.9556008198678,0.0,5.039370059966759,0.0,0.0,0.0,0.0,0.010378660978236368,0.015424233740536959,1.7467298711759823e6,1.3347635629640877e9,3.2095931016078806e9,1.1748990424071324e9,3.701571106247723e9,1.7332530178674213e6,1.3164373935996535e8,7.305789500095804e9,2.5783116320218685e10,5.080127185323917e9,2.0e6,8.147982456321767
22.2,1.0802059190751262e8,3.0052419087749003e6,3.741601427035817e7,1.8624987717305214e9,6.622404896498534e9,3.556115242541083e8,1.3500610032442e9,8.307245584715158e7,0.0,0.0,0.33080034762218824,6823.15105115235,3691.8046438917413,781.8639927731618,0.0,4.387026444361567,0.0,0.0,0.0,0.0,0.009876515720939729,0.015278398340904753,1.755223102022409e6,1.35057853875383e9,3.2518063676913323e9,1.1771271091015763e9,3.7017110461737127e9,1.7419409847741036e6,1.4762600113448033e8,7.308718068970343e9,2.5832768845073956e10,5.088552992240207e9,2.0e6,8.124396246814289
22.4,1.0913060170748691e8,3.039538473635089e6,4.148664226911748e7,1.8466781546015284e9,6.573522331066775e9,3.6031465652716583e8,1.3407144081557903e9,8.361938347262271e7,0.0,0.0,0.3261772909700187,6746.092102720899,3664.46546397197,762.5150062771484,0.0,3.8191283423339213,0.0,0.0,0.0,0.0,0.009467500737837425,0.015124112081917699,1.7639893000222677e6,1.3666145802076514e9,3.2947785757781324e9,1.1796053711789744e9,3.7016476776234093e9,1.7506725002961324e6,1.65037145595228e8,7.311091355461188e9,2.587634000526241e10,5.096575633632988e9,2.0e6,8.10044976819463
22.6,1.1013771394357234e8,3.0703006289994484e6,4.587197751634852e7,1.8319502790454574e9,6.526598098848446e9,3.645196814291505e8,1.331687086850554e9,8.405600616500369e7,0.0,0.0,0.3225716551366017,6694.5478993618435,3649.2329035482594,746.3163464713601,0.0,3.324744329719048,0.0,0.0,0.0,0.0,0.009130274328565254,0.014963859091232191,1.7727627031767191e6,1.3828132374857368e9,3.3383225378579164e9,1.1822705586993377e9,3.701382100681496e9,1.7594477827218412e6,1.8388198793510303e8,7.312499796058302e9,2.5913897808495255e10,5.104121063661906e9,2.0e6,8.07614841773075
22.8,1.1106464877858071e8,3.0982652871605693e6,5.056432494530778e7,1.8181201995508678e9,6.4815455372297325e9,3.6832079769135845e8,1.3229534452624037e9,8.441541353193966e7,0.0,0.0,0.31976881413539854,6663.494854778127,3643.700939290621,732.7168944262045,0.0,2.8943580490525647,0.0,0.0,0.0,0.0,0.008848447236049689,0.014799540078550623,1.7813937783568783e6,1.3991222014034386e9,3.382279444238021e9,1.185067347115212e9,3.700916177325543e9,1.7682670514337586e6,2.0413727902165544e8,7.312683041739292e9,2.5945476398247948e10,5.111123163501974e9,2.0e6,8.051540752614471
23.0,1.1192792868152663e8,3.124000051924083e6,5.5548905753368326e7,1.805048781344384e9,6.438276788209209e9,3.7179491185937506e8,1.314495657474532e9,8.4721391992185e7,0.0,0.0,0.3175924706336962,6648.638895988471,3645.8385461837815,721.2310255858397,0.0,2.5196850299833162,0.0,0.0,0.0,0.0,0.008609433017691867,0.014632607906789009,1.7898064541806816e6,1.4154970235078342e9,3.4265180985220113e9,1.1879489867294257e9,3.700252394860974e9,1.7771305269140643e6,2.2574816416436622e8,7.311498010800388e9,2.5971116999626007e10,5.117525778756023e9,2.0e6,8.026690353066726
23.2,1.1273993832334398e8,3.1479452181661036e6,6.0803309549039885e7,1.7926367757854166e9,6.396709667559853e9,3.750039980603372e8,1.3063014636114562e9,8.499084254987915e7,0.0,0.0,0.3159000252136424,6646.411793766642,3653.9576635272692,711.4448475353356,0.0,2.193513222180827,0.0,0.0,0.0,0.0,0.008403565139555697,0.01446417168647085,1.79797008357368e6,1.4319012327073715e9,3.4709324554413934e9,1.1908769537318735e9,3.699393735231659e9,1.7860384307501002e6,2.4862574976405257e8,7.308896172627979e9,2.599089819502344e10,5.123284344813928e9,2.0e6,8.001661580063185
23.4,1.1351010612385365e8,3.1704429661944318e6,6.629728882224806e7,1.7808137476756153e9,6.356771233704398e9,3.779975614664947e8,1.2983625615295756e9,8.523561605707096e7,0.0,0.0,0.31457738411525704,6653.898011624656,3666.672834678995,703.0131793564535,0.0,1.9095641711669895,0.0,0.0,0.0,0.0,0.008223418973160118,0.014295076697813408,1.8058810943699551e6,1.4483057109011846e9,3.51543839987177e9,1.1938201312113292e9,3.6983435579974546e9,1.7949909856399267e6,2.726461644807871e8,7.304906469864699e9,2.6004957382052776e10,5.128367117751095e9,2.0e6,7.9765129222859334
23.6,1.1424565397706892e8,3.1917588882648344e6,7.199297040955289e7,1.7695302014293818e9,6.318399280290006e9,3.808148797169363e8,1.2906734436782982e9,8.546388917629851e7,0.0,0.0,0.3135339931060609,6668.741204011267,3682.8581682591066,695.652362894158,0.0,1.6623721648595655,0.0,0.0,0.0,0.0,0.008063291178194218,0.01412596575132817,1.8135511943054583e6,1.4646877753418717e9,3.559970371261226e9,1.1967538178163118e9,3.697105499840092e9,1.8039884153978794e6,2.976514272071385e8,7.299621340366368e9,2.6013504443217545e10,5.132755976909017e9,2.0e6,7.951294417664109
23.8,1.1495211427000616e8,3.21209842921872e6,7.784553048153172e7,1.7587518418384068e9,6.281542483850839e9,3.834869281844596e8,1.2832305562585254e9,8.568118667432044e7,0.0,0.0,0.31269842592329933,6689.051263289538,3701.605698540732,689.1317040088963,0.0,1.4471790245263125,0.0,0.0,0.0,0.0,0.0079187999587729,0.013957326296233391,1.8209999902808531e6,1.4810301991034484e9,3.604478175258937e9,1.199658727853562e9,3.695683390694186e9,1.8130309449601772e6,3.234523035886692e8,7.29318413988056e9,2.6016828232246994e10,5.136446746148011e9,2.0e6,7.926047188388935
24.0,1.1563370796089801e8,3.2316196868739044e6,8.380433885301468e7,1.748455276296936e9,6.246159660177629e9,3.860379872604709e8,1.276031684467617e9,8.589113536509116e7,0.0,0.0,0.3120146253831455,6713.320307486249,3722.1874888760385,683.2649897424195,0.0,1.2598425149917178,0.0,0.0,0.0,0.0,0.0077865781426801235,0.013789526586027744,1.828250523243142e6,1.497320283899465e9,3.6489241468815727e9,1.2025200652513952e9,3.694081185189902e9,1.8221188003905297e6,3.4983315575695366e8,7.285776960821313e9,2.6015296369706753e10,5.139448988208523e9,2.0e6,7.90080400147126
24.2,1.1629363151383981e8,3.2504434790854263e6,8.981452972817467e7,1.7386247100810063e9,6.212218428521821e9,3.8848696361969507e8,1.269075491964043e9,8.609601650436936e7,0.0,0.0,0.3114387833786321,6740.350316331148,3744.0225193980345,677.9027573120267,0.0,1.0967566110904428,0.0,0.0,0.0,0.0,0.007664037537370063,0.01362284344245265,1.8353266801303236e6,1.5135490353069048e9,3.6932807205971494e9,1.2053267064107304e9,3.6923029074950657e9,1.831252208885794e6,3.7655858713707334e8,7.277608420272521e9,2.6009348955860428e10,5.141785254487217e9,2.0e6,7.87559026061878
24.4,1.1693427955838768e8,3.268661303018821e6,9.581890642555512e7,1.72924935164372e9,6.179693500066458e9,3.908484668164707e8,1.262361163623129e9,8.629716799569775e7,0.0,0.0,0.3109367963479025,6769.192539035756,3766.6485660467893,672.9255687449904,0.0,0.9547820855835252,0.0,0.0,0.0,0.0,0.007549188014716779,0.01345748356911624,1.8422517800120746e6,1.529710455746229e9,3.737528401493481e9,1.2080705006438081e9,3.6903526075060096e9,1.8404313987816586e6,4.0338148494188565e8,7.2689014519239855e9,2.5999487061308685e10,5.143489813356914e9,2.0e6,7.850425114606192
24.6,1.175574199544903e8,3.286341646587862e6,1.0176004553886011e8,1.72032135628166e9,6.148564764438101e9,3.9313368203388804e8,1.2558881178790011e9,8.649527542637962e7,0.0,0.0,0.3104822156044636,6799.097678599837,3789.698804176962,668.2383249406869,0.0,0.8311860824297824,0.0,0.0,0.0,0.0,0.007440498616502933,0.013293599912984433,1.8490478715170464e6,1.5458009526204472e9,3.7816541010794773e9,1.2107456832327952e9,3.688234326440276e9,1.8496565995583478e6,4.3005189955701315e8,7.259881468506241e9,2.5986257151740574e10,5.144606925369092e9,2.0e6,7.825322524528365
24.8,1.1816433250956845e8,3.303535002692547e6,1.0758243917987184e8,1.7118342086160655e9,6.118815324579644e9,3.9535107554514873e8,1.2496557684221122e9,8.669058131805421e7,0.0,0.0,0.310054611079431,6829.475448482264,3812.8826380469454,663.7655471159952,0.0,0.7235895122631391,0.0,0.0,0.0,0.0,0.007336790922305444,0.0131313042240318,1.8557354450095037e6,1.5618188505897331e9,3.8256497890116444e9,1.213348389824304e9,3.6859520700992513e9,1.8589280418463661e6,4.563261006918254e8,7.250765449818562e9,2.5970232854365395e10,5.145188774602006e9,2.0e6,7.800292219526083
25.0,1.1875591938480324e8,3.320277858245827e6,1.1323450772944966e8,1.7037814867457557e9,6.090429612458534e9,3.9750696410856366e8,1.243663324852282e9,8.688303456228493e7,0.0,0.0,0.3096382737969255,6859.862032271502,3835.9701743460582,659.4475102891687,0.0,0.6299212574958553,0.0,0.0,0.0,0.0,0.007237157186898876,0.012970676696197525,1.8623333748575014e6,1.5777639938371139e9,3.869511410097531e9,1.2158762586738675e9,3.683509788320397e9,1.8682459574322442e6,4.8197513244898504e8,7.241752554430821e9,2.5951995611286217e10,5.145293194676489e9,2.0e6,7.775340517637262
25.2,1.1933279315046163e8,3.3365958704458917e6,1.1867033128604755e8,1.6961559712108762e9,6.063391697923375e9,3.996059742341821e8,1.237909628329095e9,8.707239636090925e7,0.0,0.0,0.3092211921153178,6889.894071911301,3858.77975946317,655.2371029903901,0.0,0.5483783055452359,0.0,0.0,0.0,0.0,0.007140897494085668,0.012811773367671453,1.8688589802716267e6,1.5936374238951905e9,3.9132380192964725e9,1.2183281072396474e9,3.6809113593867254e9,1.8776105792643665e6,5.0679225592761093e8,7.233016766316328e9,2.593211575005691e10,5.144981340778188e9,2.0e6,7.75047101261697
25.4,1.1989534701567565e8,3.3525063966352493e6,1.2385098282490389e8,1.688949066848249e9,6.037683877331819e9,4.016514124924455e8,1.2323930217475188e9,8.72583147166408e7,0.0,0.0,0.3087942470056344,6919.287971126685,3881.168045438025,651.0972930671985,0.0,0.47739104279177713,0.0,0.0,0.0,0.0,0.007047471509846988,0.012654631801047379,1.8753281397514523e6,1.6094411197168076e9,3.9568310931454983e9,1.2207036706797564e9,3.678160578386178e9,1.8870221414587602e6,5.305988057751988e8,7.224701904757617e9,2.5911135329640175e10,5.144315453999621e9,2.0e6,7.725685138898292
25.6,1.2044381072946432e8,3.3680205081515997e6,1.2874539348950504e8,1.682150501548897e9,6.013285597822824e9,4.03645563943454e8,1.227111255099233e9,8.74403763080205e7,0.0,0.0,0.30835058123930215,6947.823479911916,3903.0221137222106,646.9990921537575,0.0,0.415593041214909,0.0,0.0,0.0,0.0,0.006956461443547037,0.0124992754429657,1.8817554230360761e6,1.6251777883668373e9,4.0002939824115043e9,1.2230033913022475e9,3.675261148707925e9,1.8964808793049732e6,5.532481713448218e8,7.216919092629609e9,2.588955381878148e10,5.143356843405864e9,2.0e6,7.700982631137009
25.8,1.2097829489770712e8,3.383144590650632e6,1.3333073207477815e8,1.6757482584098356e9,5.9901727401537075e9,4.055899323690004e8,1.2220614261701274e9,8.761814218614961e7,0.0,0.0,0.3078851058334727,6975.330699383014,3924.2532548943045,642.9199262789318,0.0,0.36179475613158635,0.0,0.0,0.0,0.0,0.006867543613578855,0.012345716970036493,1.8881542218276686e6,1.6408506965387423e9,4.043631476926585e9,1.2252282496099634e9,3.672216676025215e9,1.9059870292719442e6,5.746278129391083e8,7.209746542887335e9,2.586781728366423e10,5.142164178971916e9,2.0e6,7.676361895340851
26.0,1.2149882590413216e8,3.3978816118017165e6,1.3759232840754107e8,1.6697286911151056e9,5.968317251704556e9,4.0748543323999876e8,1.2172399552969475e9,8.779117195468344e7,0.0,0.0,0.3073941143209843,7001.679802924528,3944.7920687984324,638.8423347908476,0.0,0.3149606287479398,0.0,0.0,0.0,0.0,0.00678046661859197,0.01219396085656625,1.8945368706481536e6,1.6564635348280168e9,4.0868494590847025e9,1.2273796290991993e9,3.669030664247842e9,1.9155408290139183e6,5.946594091053317e8,7.2032313267603245e9,2.5846311361704338e10,5.140792150793345e9,2.0e6,7.65182030733357
26.2,1.220053732055757e8,3.4122321206534174e6,1.4152320762662846e8,1.664076769285326e9,5.947687095121128e9,4.093325481688658e8,1.212642591199987e9,8.795903978859286e7,0.0,0.0,0.30687498141674857,7026.77290521363,3964.584609598472,634.7529331794773,0.0,0.2741891527726188,0.0,0.0,0.0,0.0,0.006695034579747202,0.012044005344894656,1.9009147547782124e6,1.6720203082216806e9,4.1299546272131386e9,1.2294592083323574e9,3.665706513034443e9,1.9251425173763826e6,6.132973788537583e8,7.197392656410255e9,2.5825357932985146e10,5.139290512547648e9,2.0e6,7.62735445230502
26.4,1.2249787095990063e8,3.4261950396176777e6,1.4512332579378697e8,1.6587764015109034e9,5.928246459286488e9,4.111314482283296e8,1.2082644433664255e9,8.81213447355358e7,0.0,0.0,0.3063259279447052,7050.537644557485,3983.5893547636633,630.6415872752165,0.0,0.2386955213958911,0.0,0.0,0.0,0.0,0.006611094275913815,0.011895843957145495,1.9072984032797313e6,1.6875252475326617e9,4.172954273960758e9,1.2314688749817245e9,3.662247516540632e9,1.9347923344020522e6,6.30519410018718e8,7.192215596919131e9,2.580520366549111e10,5.13770233175308e9,2.0e6,7.602960317024979
26.6,1.229762406842814e8,3.4397683844478745e6,1.4839860613326102e8,1.6538107842199628e9,5.9099561662002325e9,4.1288209728248113e8,1.2041000349561162e9,8.827771768407081e7,0.0,0.0,0.3057458420840923,7072.922409424695,4001.7748653367876,626.5007601968496,0.0,0.2077965206074563,0.0,0.0,0.0,0.0,0.006528525267395463,0.011749466654946502,1.913697547029996e6,1.7029827368505065e9,4.2158561076650605e9,1.2334106574877517e9,3.6586568631479373e9,1.944490521336851e6,6.46323378265196e8,7.187611747174085e9,2.5785965812130295e10,5.136057738293957e9,2.0e6,7.57863344432753
26.8,1.2344040548552759e8,3.452949794116147e6,1.5135987255611435e8,1.6491627506041954e9,5.8927742127676e9,4.145843370924794e8,1.2001433709301484e9,8.842782595373178e7,0.0,0.0,0.30513413896161734,7093.892469321142,4019.1179873619853,622.3249971885442,0.0,0.18089737806579326,0.0,0.0,0.0,0.0,0.0064472323138752285,0.01160486072891886,1.9201211740292488e6,1.7183972529160686e9,4.25866810661485e9,1.2352866707249825e9,3.6549376359783664e9,1.954237320635961e6,6.607407398757657e8,7.183484878645633e9,2.5767688998245586e10,5.134378795506864e9,2.0e6,7.554369058000334
27.0,1.2389029190055938e8,3.4657367849697853e6,1.5402176481044775e8,1.644815098560923e9,5.876656393787318e9,4.162379452997198e8,1.196388016756435e9,8.857137482096155e7,0.0,0.0,0.30449064234260337,7113.426337603722,4035.602350797812,618.1105090502133,0.0,0.1574803143739693,0.0,0.0,0.0,0.0,0.006367139553568113,0.01146201148073137,1.9265776150066596e6,1.733773316421024e9,4.301398400012135e9,1.2370990729835012e9,3.6510928140376983e9,1.964032975969868e6,6.738221619818044e8,7.1797569538264065e9,2.57503848300458e10,5.132683175906304e9,2.0e6,7.530162164200266
